"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"190" "Q. pyrenaica-F. sylvativa" 10 "SDMC" 0.0141827962559225 0.656228638608754 -2.24086367578633 5.8706320726723
"191" "Quercus pyrenaica" 12 "SDMC" -0.196238864419515 0.474151950895605 -0.547078170129283 0.726398888511405
"192" "Q. pyrenaica-F. sylvativa" 14 "SDMC" 0.229918824846573 0.247737291357786 -0.483098455281414 0.161500195191832
"193" "Q. pyrenaica-F. sylvativa" 15 "SDMC" 0.0563738356628099 0.662633776409018 -1.94775746211476 5.07052991645787
"194" "Q. pyrenaica-F. sylvativa" 16 "SDMC" 0.0265072915944637 0.696550813347885 -1.86153933923271 4.23789012537046
"195" "Q. pyrenaica-F. sylvativa" 17 "SDMC" -0.101406210336221 0.795654117996082 -1.52523200436581 2.5869990202147
"196" "Quercus pyrenaica" 20 "SDMC" -0.0503784568817299 0.794716949701256 -1.85524007724921 3.90858353116081
"197" "Q. pyrenaica-F. sylvativa" 21 "SDMC" 0.0815954528099891 0.665421674595609 -2.15518852225629 5.78768499547919
"198" "Q. pyrenaica-F. sylvativa" 22 "SDMC" -0.0916113031295867 0.874937500585705 -1.52536659610485 2.24900814259485
"199" "Q. pyrenaica-F. sylvativa" 23 "SDMC" 0.0315782644493168 0.531200546263498 -1.61498626975178 3.54425237994992
"200" "Q. pyrenaica-F. sylvativa" 33 "SDMC" -0.0996740466198261 0.809402101105667 -1.60019978113597 2.67613463127842
"201" "Fagus sylvatica" 41 "SDMC" -0.00699653047661475 0.926520604771274 -1.69645586597172 3.34724749651464
"202" "Fagus sylvatica" 42 "SDMC" 0.220480318878867 0.807711341565388 -2.80015878896849 9.51027454958196
"203" "Mixed forest" 48 "SDMC" -0.287657750857089 0.753252582257256 -0.755978829312897 0.0251008733268967
"204" "Mixed forest" 49 "SDMC" 0.0925012653060904 0.72387942939613 -0.761801942374606 1.14339358901641
"205" "Fagus sylvatica" 52 "SDMC" 0.265725528065298 0.889982665732669 -2.95015129718356 9.55019759072008
"206" "Fagus sylvatica" 53 "SDMC" -0.235461461367549 1.6128978161354 -1.0726057350277 0.151167159615739
"207" "Fagus sylvatica" 54 "SDMC" 0.312739154029372 0.775904782762899 -2.81127683347335 10.0957612433323
"208" "Mixed forest" 58 "SDMC" 0.0119479023999882 0.837891727296981 -0.656447279775805 0.498138804131999
"209" "Mixed forest" 59 "SDMC" 0.0685139475077725 0.699151924045833 -0.646600067601355 1.40246879267675
"210" "Mixed forest" 60 "SDMC" 0.170691462663905 0.575704963595174 -0.442881546198809 0.863130654654584
"211" "Fagus sylvatica" 61 "SDMC" -0.0844088125783855 1.39164669687211 -1.54954841713331 1.61807840947982
"212" "Fagus sylvatica" 62 "SDMC" -0.0844088125783855 1.39164669687211 -1.54954841713331 1.61807840947982
"213" "Fagus sylvatica" 63 "SDMC" 0.220480318878867 0.807711341565388 -2.80015878896849 9.51027454958196
"214" "Fagus sylvatica" 64 "SDMC" 0.211964274881998 0.869254215208444 -2.09926457305305 5.89244285143935
"215" "Fagus sylvatica" 65 "SDMC" 0.0314756110506472 1.35296444789377 -1.63900007469925 2.04180228537781
"216" "Mixed forest" 67 "SDMC" 0.129047158632063 0.570371667735242 -0.356648914565674 0.805207815989622
"217" "Mixed forest" 68 "SDMC" 0.225198680107386 0.482575884337092 -0.173268681493657 1.24160331698042
"218" "Mixed forest" 69 "SDMC" -0.122262075781298 0.607383364296243 -1.29371599863769 1.54744240650836
"219" "Mixed forest" 70 "SDMC" 0.173117498016907 0.580379740680287 -0.427786304228563 0.837788131718739
"220" "Mixed forest" 71 "SDMC" 0.0948400306514923 0.645066174640791 -0.566234236975791 0.828831684224725
"221" "Quercus petraea" 80 "SDMC" -0.146814261635996 0.82887284644515 -1.42737210301294 1.40872229557887
"222" "Shrubland" 83 "SDMC" 0.874834670843692 0.830555889938273 -2.05758766457836 6.87713929488763
"223" "Shrubland" 84 "SDMC" 0.813261785368673 1.13220050827937 -2.29071723594135 7.06567193397764
"224" "Quercus petraea" 90 "SDMC" -0.38062709613229 1.30069416646334 -1.08163073467134 -0.150499004136424
"225" "Quercus petraea" 91 "SDMC" -0.0905353695895289 0.533582031560889 -1.69754452781161 3.72593499224547
"226" "Quercus petraea" 93 "SDMC" 0.14560392715237 0.354616905147395 -1.20355262200512 1.63172561937692
"227" "Shrubland" 95 "SDMC" 0.586190721357675 0.847072187121297 -2.33062981171125 6.99107402224013
"228" "Shrubland" 96 "SDMC" 1.03334874049711 0.887028880001209 -2.32370299492462 8.92880005882865
"229" "Quercus petraea" 102 "SDMC" -0.280664081366288 0.849265171929196 -0.455107811131754 -0.60599771080589
"230" "Quercus petraea" 103 "SDMC" -0.0773744795931856 0.797276971812224 -1.48817817942438 1.76758940037825
"231" "Quercus petraea" 104 "SDMC" -0.146814261635996 0.82887284644515 -1.42737210301294 1.40872229557887
"232" "Shrubland" 105 "SDMC" 0.784436949124293 0.998083689390169 -2.10437741776036 5.7708153425462
"233" "Shrubland" 106 "SDMC" 0.681600957547903 1.30067956628777 -1.59600638274803 3.43165287495478
"234" "Shrubland" 107 "SDMC" 0.968007464157906 0.930005484010299 -2.27339148665227 8.49018040446186
"235" "Quercus petraea" 113 "SDMC" -0.351462517051194 0.627739747733101 0.121218119178128 0.633916524200615
"236" "Quercus petraea" 114 "SDMC" -0.0901868958003926 0.48436743713274 -1.01269617716244 0.968263479731399
"237" "Quercus petraea" 115 "SDMC" 0.0934807553934874 0.390300696241988 -1.23276479832442 1.55726295915988
"238" "Shrubland" 116 "SDMC" 0.703989440502405 0.923251572120132 -1.96048231042914 5.69164161467914
"239" "Shrubland" 117 "SDMC" 0.897991283565033 0.890740130967314 -2.24246268322118 8.38264222541502
"240" "Shrubland" 118 "SDMC" 0.968007464157906 0.930005484010299 -2.27339148665227 8.49018040446186
"241" "Quercus pyrenaica" 1 "HubVal" 0.165568514031199 0.886410460121621 2.23926711947967 5.39465872758118
"242" "Quercus pyrenaica" 2 "HubVal" -0.0958171489150299 0.727595209116229 2.88398526869851 9.29088579492506
