"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"111" "Shrubland" 83 "SLA" -0.558835280372274 0.644448105357157 -0.334637308731375 -0.535802670671607
"112" "Shrubland" 84 "SLA" -0.699451761284252 0.669794399030996 -0.495870300288728 -0.539233506049047
"113" "Shrubland" 95 "SLA" -0.279037398001479 0.414076528347653 -0.236566795146302 -0.502261022198849
"114" "Shrubland" 96 "SLA" -0.747994615117355 0.568064970998574 -0.164703886225726 -0.432354335359913
"115" "Shrubland" 105 "SLA" -0.352435872316394 0.426700208661129 -0.0593830635418431 -0.503044307503999
"116" "Shrubland" 106 "SLA" -0.532711799749685 0.537934309973488 0.229140686258723 -1.06970552463637
"117" "Shrubland" 107 "SLA" -0.827557975035492 0.541999764915499 -0.138435354784632 -0.518745518360199
"118" "Shrubland" 116 "SLA" -0.446135543556203 0.542177669313454 -0.00532790782479489 -0.89752154775475
"119" "Shrubland" 117 "SLA" -0.806398508037765 0.628354758088454 -0.0338700060117736 -0.62194215988565
"120" "Shrubland" 118 "SLA" -0.827557975035492 0.541999764915499 -0.138435354784632 -0.518745518360199
"121" "Fagus sylvatica" 41 "SDMC" -0.138561106255125 0.959539210800485 -0.604246525953268 -0.393407819570379
"122" "Fagus sylvatica" 42 "SDMC" 0.0571634845342508 0.399784703616664 -0.202885694791992 -1.25374976907252
"123" "Fagus sylvatica" 52 "SDMC" 0.049281486907131 0.509026000086921 -0.300748985231738 -1.56501327683756
"124" "Fagus sylvatica" 53 "SDMC" -0.433776163916774 1.26836520332057 -0.316183067266491 -0.982386570056311
"125" "Fagus sylvatica" 54 "SDMC" 0.285881787820648 0.471965075418801 -0.429766815197517 -1.00113979389259
"126" "Fagus sylvatica" 61 "SDMC" -0.421526958257882 1.04152239733431 -0.473386642079298 -0.817220320351617
"127" "Fagus sylvatica" 62 "SDMC" -0.421526958257882 1.04152239733431 -0.473386642079298 -0.817220320351617
"128" "Fagus sylvatica" 63 "SDMC" 0.0571634845342508 0.399784703616664 -0.202885694791992 -1.25374976907252
"129" "Fagus sylvatica" 64 "SDMC" 0.146527134557694 0.595621141940328 -0.222696273269784 -1.27228060792548
"130" "Fagus sylvatica" 65 "SDMC" -0.142814227070338 1.15609335271687 -0.641435288812856 -0.648248411286128
"131" "Mixed forest" 48 "SDMC" -0.242072170566568 0.776744660479405 -0.418233983095673 -0.79288635960076
"132" "Mixed forest" 49 "SDMC" -0.040165487139199 0.738629141942872 -0.65058484691119 -0.222379483468817
"133" "Mixed forest" 58 "SDMC" -0.204837282684794 0.849496958035683 -0.322183623525067 -0.798611280499871
"134" "Mixed forest" 59 "SDMC" -0.179100421255405 0.692239448703696 -0.49918652534079 0.0216421281490105
"135" "Mixed forest" 60 "SDMC" 0.0548627389414158 0.584436200351741 -0.496874504636509 -0.363786173276174
"136" "Mixed forest" 67 "SDMC" 0.0014929593471487 0.535395908598387 -0.398692035803897 -0.23575786916357
"137" "Mixed forest" 68 "SDMC" 0.112573352624773 0.480043659807586 -0.425860041705303 0.321495263939354
"138" "Mixed forest" 69 "SDMC" -0.0225599273680707 0.642203669922186 -1.06625997516207 0.39156289278104
"139" "Mixed forest" 70 "SDMC" 0.0594721339848945 0.594321891489785 -0.461808294867482 -0.361757687282189
"140" "Mixed forest" 71 "SDMC" -0.0638993211363534 0.642144034740967 -0.507154952988595 -0.480834769692697
"141" "Q. pyrenaica-F. sylvatica" 9 "SDMC" -0.259554652461117 0.886093149328354 -0.574358966831592 -0.644559810326998
"142" "Q. pyrenaica-F. sylvatica" 10 "SDMC" -0.293268470482759 0.72090929678553 -0.59994422813653 -0.851365624597464
"143" "Q. pyrenaica-F. sylvatica" 14 "SDMC" 0.231302568299795 0.353053089100969 -0.163992926879669 -0.950458923604799
"144" "Q. pyrenaica-F. sylvatica" 15 "SDMC" -0.0641781228375823 0.751162487850055 -0.56917236215769 -0.547807415460019
"145" "Q. pyrenaica-F. sylvatica" 16 "SDMC" -0.0879304460428929 0.758745785110443 -0.64393993483742 -0.55470585757775
"146" "Q. pyrenaica-F. sylvatica" 17 "SDMC" -0.334889054249021 0.851164453294844 -0.48826089150374 -0.475841763384889
"147" "Q. pyrenaica-F. sylvatica" 21 "SDMC" -0.0523204007818006 0.819548536397453 -0.691924604517093 -0.605239251419004
"148" "Q. pyrenaica-F. sylvatica" 22 "SDMC" -0.269591062532971 0.914960121566179 -0.471038013457842 -0.732645020086905
"149" "Q. pyrenaica-F. sylvatica" 23 "SDMC" -0.0875586819491293 0.643052232125075 -0.957696982573472 0.863217627869234
"150" "Q. pyrenaica-F. sylvatica" 33 "SDMC" -0.249116781568612 0.794015064592981 -0.6336809908925 -0.361835681700852
"151" "Quercus petraea" 80 "SDMC" -0.369654522982002 0.798319368542166 -0.615599394907804 -0.269633554302495
"152" "Quercus petraea" 90 "SDMC" -0.691880953140704 1.18512656770248 -0.306481146843089 -1.19433560075956
"153" "Quercus petraea" 91 "SDMC" -0.183925908167835 0.705285838155957 -0.894960757695314 0.427856798621888
