"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"163" "Shrubland" 84 "root_CN" -0.0348313928397481 0.676777815202766 -0.867532294358471 -0.860209354791747
"164" "Quercus petraea" 90 "root_CN" -0.764362409083729 0.114884691822878 -0.0240015050676822 -1.27492891270583
"165" "Quercus petraea" 91 "root_CN" -0.455899703542513 0.414760459090827 0.358711184810187 -1.46616339612206
"166" "Quercus petraea" 93 "root_CN" -0.48364008333776 0.257088897331738 0.803045514764099 -0.937070757899799
"167" "Shrubland" 95 "root_CN" -0.131528985575814 0.67553626336503 -0.561749781983816 -1.34275828055266
"168" "Shrubland" 96 "root_CN" 0.0778034179183249 0.71756799207137 -0.209689397227373 -0.515088246073569
"169" "Quercus petraea" 102 "root_CN" -0.58988790874315 0.298193415629455 1.0854700731194 -0.725532811836235
"170" "Quercus petraea" 103 "root_CN" -0.637346835567202 0.300174180589083 0.820906034172876 -0.572295262256064
"171" "Quercus petraea" 104 "root_CN" -0.883203805614883 0.0729894771312228 -0.0163394752179154 -1.28120812212586
"172" "Shrubland" 105 "root_CN" -0.136805282479867 0.919257306537579 0.200860133566215 -1.03765540424418
"173" "Shrubland" 106 "root_CN" -0.178461528131413 0.577746793008145 -0.693719202257803 -1.12951257796045
"174" "Shrubland" 107 "root_CN" 0.14851519468472 0.747296215233583 -0.420835083994612 -0.389422435549416
"175" "Quercus petraea" 113 "root_CN" -0.689481047720261 0.524071741298239 -0.0529367897069027 -1.06350598683341
"176" "Quercus petraea" 114 "root_CN" -0.877819700741849 0.207674743889543 -0.72665091679772 -0.302810815788248
"177" "Quercus petraea" 115 "root_CN" -0.65445589357648 0.322383281975432 0.706551915867362 -0.627507800919765
"178" "Shrubland" 116 "root_CN" -0.0875420488597951 0.893236743404159 0.0833020602002061 -1.11624112598425
"179" "Shrubland" 117 "root_CN" -0.137619167716435 0.894981384180265 0.265587953996207 -0.971981991271961
"180" "Shrubland" 118 "root_CN" 0.14851519468472 0.747296215233583 -0.420835083994612 -0.389422435549416
